BB12004,"[{""name"": ""TPIS_LATCH"", ""organism"": ""Latimeria chalumnae (Latimeria) (Coelacanth).Eukaryota;"", ""definition"": ""Triosephosphate isomerase (EC 5.3.1.1) (TIM) (Triose-phospha""}, {""name"": ""TPIS_BIFLO"", ""organism"": ""Bifidobacterium longum.Bacteria;"", ""definition"": ""Triosephosphate isomerase (EC 5.3.1.1) (TIM) (Triose-phospha""}, {""name"": ""TPI1_BRUME"", ""organism"": ""Brucella melitensis.Bacteria;"", ""definition"": ""Triosephosphate isomerase 1 (EC 5.3.1.1) (TIM 1) (Triose-pho""}, {""name"": ""TPIS_CHLCV"", ""organism"": ""Chlamydophila caviae.Bacteria;"", ""definition"": ""Triosephosphate isomerase (EC 5.3.1.1) (TIM) (Triose-phospha""}, {""name"": ""TPIS_MYCGE"", ""organism"": ""Mycoplasma genitalium.Bacteria;"", ""definition"": ""Triosephosphate isomerase (EC 5.3.1.1) (TIM) (Triose-phospha""}, {""name"": ""TPIS_RHIET"", ""organism"": ""Rhizobium etli.Bacteria;"", ""definition"": ""Triosephosphate isomerase (EC 5.3.1.1) (TIM) (Triose-phospha""}, {""name"": ""TPIS_FRATU"", ""organism"": ""Francisella tularensis.Bacteria;"", ""definition"": ""Triosephosphate isomerase (EC 5.3.1.1) (TIM) (Triose-phospha""}, {""name"": ""TPI2_RHILO"", ""organism"": ""Rhizobium loti (Mesorhizobium loti).Bacteria;"", ""definition"": ""Triosephosphate isomerase 2 (EC 5.3.1.1) (TIM 2) (Triose-pho""}, {""name"": ""TPIS_WOLSU"", ""organism"": ""Wolinella succinogenes.Bacteria;"", ""definition"": ""Triosephosphate isomerase (EC 5.3.1.1) (TIM) (Triose-phospha""}, {""name"": ""TPI2_LISIN"", ""organism"": ""Listeria innocua.Bacteria;"", ""definition"": ""Triosephosphate isomerase 2 (EC 5.3.1.1) (TIM 2) (Triose-pho""}, {""name"": ""TPIS_UREPA"", ""organism"": ""Ureaplasma parvum (Ureaplasma urealyticum biotype 1).Bacteri"", ""definition"": ""Triosephosphate isomerase (EC 5.3.1.1) (TIM) (Triose-phospha""}, {""name"": ""TPIS_TROW8"", ""organism"": ""Tropheryma whipplei (strain TW08/27) (Whipple's bacillus).Ba"", ""definition"": ""Triosephosphate isomerase (EC 5.3.1.1) (TIM) (Triose-phospha""}]"
BB12005,"[{""name"": ""SODF_NICPL"", ""organism"": ""Nicotiana plumbaginifolia (Leadwort-leaved tobacco).Eukaryot"", ""definition"": ""Superoxide dismutase [Fe], chloroplast (EC 1.15.1.1) (Fragme""}, {""name"": ""SODM_ALCEU"", ""organism"": ""Alcaligenes eutrophus (Ralstonia eutropha).Bacteria;"", ""definition"": ""Putative superoxide dismutase [Mn] (EC 1.15.1.1).""}, {""name"": ""SODM_CANAL"", ""organism"": ""Candida albicans (Yeast).Eukaryota;"", ""definition"": ""Superoxide dismutase [Mn], mitochondrial precursor (EC 1.15.""}, {""name"": ""SOD1_HALN1"", ""organism"": ""Halobacterium sp. (strain NRC-1 / ATCC 700922 / JCM 11081), "", ""definition"": ""Superoxide dismutase [Mn] 1 (EC 1.15.1.1).""}, {""name"": ""SODM_CHAFE"", ""organism"": ""Charybdis feriatus (Crab).Eukaryota;"", ""definition"": ""Superoxide dismutase [Mn], mitochondrial precursor (EC 1.15.""}, {""name"": ""SODM_AGABI"", ""organism"": ""Agaricus bisporus (Common mushroom).Eukaryota;"", ""definition"": ""Superoxide dismutase [Mn], mitochondrial precursor (EC 1.15.""}]"
BB12006,[]
BB12007,"[{""name"": ""BGAL_THEMA"", ""organism"": ""Thermotoga maritima.Bacteria;"", ""definition"": ""Beta-galactosidase (EC 3.2.1.23) (Lactase).""}, {""name"": ""BGA2_ECOLI"", ""organism"": ""Escherichia coli.Bacteria;"", ""definition"": ""Evolved beta-galactosidase alpha-subunit (EC 3.2.1.23) (Lact""}, {""name"": ""BGAL_BACHD"", ""organism"": ""Bacillus halodurans.Bacteria;"", ""definition"": ""Beta-galactosidase (EC 3.2.1.23) (Lactase).""}, {""name"": ""BGAL_STAXY"", ""organism"": ""Staphylococcus xylosus.Bacteria;"", ""definition"": ""Beta-galactosidase (EC 3.2.1.23) (Lactase).""}, {""name"": ""BGAL_ACTPL"", ""organism"": ""Actinobacillus pleuropneumoniae (Haemophilus pleuropneumonia"", ""definition"": ""Beta-galactosidase (EC 3.2.1.23) (Lactase).""}, {""name"": ""BGAL_KLULA"", ""organism"": ""Kluyveromyces lactis (Yeast).Eukaryota;"", ""definition"": ""Beta-galactosidase (EC 3.2.1.23) (Lactase).""}, {""name"": ""BGAL_ARTSP"", ""organism"": ""   Arthrobacter sp. (strain B7).Bacteria;"", ""definition"": ""   Beta-galactosidase (EC 3.2.1.23) (Lactase).""}]"
BB12008,"[{""name"": ""P76200"", ""organism"": ""Escherichia coli,Escherichia coli O6, andEscherichia coli O1"", ""definition"": ""Hypothetical protein ydiO.""}, {""name"": ""Q10535"", ""organism"": ""Mycobacterium tuberculosis, andMycobacterium bovis.Bacteria;"", ""definition"": ""Hypothetical protein Rv0873/MT0896/Mb0897.""}, {""name"": ""Q8jzn5"", ""organism"": ""Mus musculus (Mouse).Eukaryota;"", ""definition"": ""Acyl-CoA dehydrogenase family member 9, mitochondrial precur""}, {""name"": ""Q9kje8"", ""organism"": ""Thauera aromatica.Bacteria;"", ""definition"": ""(R)-benzylsuccinyl-CoA dehydrogenase (EC 1.3.99.21).""}, {""name"": ""P71539"", ""organism"": ""Mycobacterium tuberculosis.Bacteria;"", ""definition"": ""Probable acyl-CoA dehydrogenase fadE12 (EC 1.3.99.-).""}, {""name"": ""P79274"", ""organism"": ""Sus scrofa (Pig).Eukaryota;"", ""definition"": ""Acyl-CoA dehydrogenase, long-chain specific, mitochondrial p""}, {""name"": ""P45954"", ""organism"": ""Homo sapiens (Human).Eukaryota;"", ""definition"": ""Acyl-CoA dehydrogenase, short/branched chain specific, mitoc""}, {""name"": ""Q92947"", ""organism"": ""Homo sapiens (Human).Eukaryota;"", ""definition"": ""Glutaryl-CoA dehydrogenase, mitochondrial precursor (EC 1.3.""}, {""name"": ""Q9vsa3"", ""organism"": ""Drosophila melanogaster (Fruit fly).Eukaryota;"", ""definition"": ""Probable acyl-CoA dehydrogenase, medium-chain specific, mito""}]"
BB12009,"[{""name"": ""CSPD_HAEIN"", ""organism"": ""Haemophilus influenzae.Bacteria;"", ""definition"": ""Cold shock-like protein cspD.""}, {""name"": ""GR2B_ARATH"", ""organism"": ""Arabidopsis thaliana (Mouse-ear cress).Eukaryota;"", ""definition"": ""Glycine-rich protein 2b (AtGRP2b).""}, {""name"": ""CSPF_ECOLI"", ""organism"": ""Escherichia coli, andEscherichia coli O6.Bacteria;"", ""definition"": ""Cold shock-like protein cspF (CSP-F).""}, {""name"": ""PIPI_HUMAN"", ""organism"": ""Homo sapiens (Human).Eukaryota;"", ""definition"": ""RNA-binding protein PIPPin.""}]"
BB12010,"[{""name"": ""Q99w55"", ""organism"": ""Staphylococcus aureus (strain Mu50 / ATCC 700699),Staphyloco"", ""definition"": ""Probable branched-chain-amino-acid aminotransferase (EC 2.6.""}, {""name"": ""P54689"", ""organism"": ""Haemophilus influenzae.Bacteria;"", ""definition"": ""Branched-chain-amino-acid aminotransferase (EC 2.6.1.42) (BC""}, {""name"": ""Q9fya6"", ""organism"": ""Arabidopsis thaliana (Mouse-ear cress).Eukaryota;"", ""definition"": ""Branched-chain-amino-acid aminotransferase 5, chloroplast pr""}, {""name"": ""Q9y885"", ""organism"": ""Cochliobolus carbonum (Bipolaris zeicola).Eukaryota;"", ""definition"": ""Putative branched-chain-amino-acid aminotransferase TOXF(EC ""}, {""name"": ""P54691"", ""organism"": ""Synechocystis sp. (strain PCC 6803).Bacteria;"", ""definition"": ""Probable branched-chain-amino-acid aminotransferase (EC 2.6.""}]"
BB12011,"[{""name"": ""C8CA_BACTP"", ""organism"": ""Bacillus thuringiensis (subsp. japonensis).Bacteria;"", ""definition"": ""Pesticidial crystal protein cry8Ca (Insecticidal delta-endot""}, {""name"": ""CQAA_BACTF"", ""organism"": ""Bacillus thuringiensis (subsp. finitimus).Bacteria;"", ""definition"": ""Pesticidial crystal protein cry26Aa (Insecticidal delta-endo""}, {""name"": ""C1BA_BACTK"", ""organism"": ""Bacillus thuringiensis (subsp. kurstaki), andBacillus thurin"", ""definition"": ""Pesticidial crystal protein cry1Ba (Insecticidal delta-endot""}, {""name"": ""CKAA_BACUF"", ""organism"": ""Bacillus thuringiensis (subsp. fukuokaensis).Bacteria;"", ""definition"": ""Pesticidial crystal protein cry20Aa (Insecticidal delta-endo""}, {""name"": ""C9AA_BACTG"", ""organism"": ""Bacillus thuringiensis (subsp. galleriae).Bacteria;"", ""definition"": ""Pesticidial crystal protein cry9Aa precursor (Insecticidal d""}, {""name"": ""CPAA_BACTJ"", ""organism"": ""Bacillus thuringiensis (subsp. jegathesan).Bacteria;"", ""definition"": ""Pesticidial crystal protein cry25Aa (Insecticidal delta-endo""}, {""name"": ""CJAA_BACTJ"", ""organism"": ""Bacillus thuringiensis (subsp. jegathesan).Bacteria;"", ""definition"": ""Pesticidial crystal protein cry19Aa (Insecticidal delta-endo""}, {""name"": ""CAAA_BACTI"", ""organism"": ""Bacillus thuringiensis (subsp. israelensis).Bacteria;"", ""definition"": ""Pesticidial crystal protein cry10Aa (Insecticidal delta-endo""}, {""name"": ""C4BA_BACTI"", ""organism"": ""Bacillus thuringiensis (subsp. israelensis).Bacteria;"", ""definition"": ""Pesticidial crystal protein cry4Ba (Insecticidal delta-endot""}, {""name"": ""COAA_BACTJ"", ""organism"": ""Bacillus thuringiensis (subsp. jegathesan).Bacteria;"", ""definition"": ""Pesticidial crystal protein cry24Aa (Insecticidal delta-endo""}]"
BB12012,"[{""name"": ""PRT1_ERWCA"", ""organism"": ""Erwinia carotovora.Bacteria;"", ""definition"": ""Extracellular metalloprotease precursor (EC 3.4.24.-).""}, {""name"": ""PRZN_RENSA"", ""organism"": ""Renibacterium salmoninarum.Bacteria;"", ""definition"": ""Zinc metalloproteinase precursor (EC 3.4.24.-) (Hemolysin).""}]"
BB12013,"[{""name"": ""TGM5_HUMAN"", ""organism"": ""Homo sapiens (Human).Eukaryota;"", ""definition"": ""Protein-glutamine gamma-glutamyltransferase X (EC 2.3.2.13) ""}, {""name"": ""TGM4_HUMAN"", ""organism"": ""Homo sapiens (Human).Eukaryota;"", ""definition"": ""Protein-glutamine glutamyltransferase 4 (EC 2.3.2.13) (TGase""}, {""name"": ""EP42_HUMAN"", ""organism"": ""Homo sapiens (Human).Eukaryota;"", ""definition"": ""Erythrocyte membrane protein band 4.2 (Erythrocyte protein 4""}, {""name"": ""ANNU_SCHAM"", ""organism"": ""Schistocerca americana (American grasshopper).Eukaryota;"", ""definition"": ""Annulin (Protein-glutamine gamma-glutamyltransferase) (EC 2.""}, {""name"": ""TGMH_TACTR"", ""organism"": ""Tachypleus tridentatus (Japanese horseshoe crab).Eukaryota;"", ""definition"": ""Hemocyte protein-glutamine gamma-glutamyltransferase (EC 2.3""}]"
BB12014,"[{""name"": ""HM17_APIME"", ""organism"": ""Apis mellifera (Honeybee).Eukaryota;"", ""definition"": ""Homeobox protein H17 (Fragment).""}, {""name"": ""HM05_CAEEL"", ""organism"": ""Caenorhabditis elegans.Eukaryota;"", ""definition"": ""Homeobox protein ceh-5.""}, {""name"": ""BRX2_HUMAN"", ""organism"": ""Homo sapiens (Human).Eukaryota;"", ""definition"": ""Homeobox protein BarH-like 2.""}]"
BB12015,"[{""name"": ""SLYD_HELPJ"", ""organism"": ""Helicobacter pylori J99 (Campylobacter pylori J99).Bacteria;"", ""definition"": ""FKBP-type peptidyl-prolyl cis-trans isomerase slyD (EC 5.2.1""}, {""name"": ""SLYD_TREPA"", ""organism"": ""Treponema pallidum.Bacteria;"", ""definition"": ""FKBP-type peptidyl-prolyl cis-trans isomerase slyD (EC 5.2.1""}, {""name"": ""SLYD_HAEIN"", ""organism"": ""Haemophilus influenzae.Bacteria;"", ""definition"": ""FKBP-type peptidyl-prolyl cis-trans isomerase slyD (EC 5.2.1""}, {""name"": ""FKBX_ECOLI"", ""organism"": ""Escherichia coli,Escherichia coli O6,Escherichia coli O157:H"", ""definition"": ""FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase (EC 5.2""}, {""name"": ""FKBX_PSEFL"", ""organism"": ""Pseudomonas fluorescens.Bacteria;"", ""definition"": ""Probable FKBP-type 16 kDa peptidyl-prolyl cis-trans isomeras""}, {""name"": ""FKBP_STRCH"", ""organism"": ""Streptomyces chrysomallus.Bacteria;"", ""definition"": ""FK506-binding protein (Peptidyl-prolyl cis-trans isomerase) ""}, {""name"": ""FKB4_YEAST"", ""organism"": ""Saccharomyces cerevisiae (Baker's yeast).Eukaryota;"", ""definition"": ""FK506-binding protein 4 (EC 5.2.1.8) (Peptidyl-prolyl cis-tr""}, {""name"": ""FKBH_SCHPO"", ""organism"": ""Schizosaccharomyces pombe (Fission yeast).Eukaryota;"", ""definition"": ""Probable peptidyl-prolyl cis-trans isomerase C27F1.06c (EC 5""}]"
BB12016,"[{""name"": ""POL_HV2D2"", ""organism"": ""Human immunodeficiency virus type 2 (isolate D205,7) (HIV-2)"", ""definition"": ""Pol polyprotein [Contains: Protease (Retropepsin) (EC 3.4.23""}, {""name"": ""POL_OMVVS"", ""organism"": ""Ovine lentivirus (strain SA-OMVV).Viruses;"", ""definition"": ""Pol polyprotein [Contains: Protease (Retropepsin) (EC 3.4.23""}]"
BB12017,"[{""name"": ""BGL2_BACSU"", ""organism"": ""Bacillus subtilis.Bacteria;"", ""definition"": ""Probable beta-glucosidase (EC 3.2.1.21) (Gentiobiase) (Cello""}, {""name"": ""ABGA_CLOLO"", ""organism"": ""Clostridium longisporum.Bacteria;"", ""definition"": ""6-phospho-beta-glucosidase (EC 3.2.1.86).""}, {""name"": ""BGLA_ERWHE"", ""organism"": ""Erwinia herbicola.Bacteria;"", ""definition"": ""Beta-glucosidase A (EC 3.2.1.21) (Gentiobiase) (Beta-D-gluco""}]"
BB12018,"[{""name"": ""PHSM_STRPN"", ""organism"": ""Streptococcus pneumoniae.Bacteria;"", ""definition"": ""Maltodextrin phosphorylase (EC 2.4.1.1).""}, {""name"": ""PHS2_SOLTU"", ""organism"": ""Solanum tuberosum (Potato).Eukaryota;"", ""definition"": ""Alpha-1,4 glucan phosphorylase, L-2 isozyme, chloroplast pre""}]"
BB12019,"[{""name"": ""SYQ_SCHPO"", ""organism"": ""   Schizosaccharomyces pombe (Fission yeast).Eukaryota;"", ""definition"": ""   Probable glutaminyl-tRNA synthetase (EC 6.1.1.18) (Glutamine""}, {""name"": ""SYQ_DROME"", ""organism"": ""   Drosophila melanogaster (Fruit fly).Eukaryota;"", ""definition"": ""   Probable glutaminyl-tRNA synthetase (EC 6.1.1.18) (Glutamine""}, {""name"": ""SYQ_LUPLU"", ""organism"": ""   Lupinus luteus (Yellow lupine).Eukaryota;"", ""definition"": ""   Glutaminyl-tRNA synthetase (EC 6.1.1.18) (Glutamine--tRNA li""}, {""name"": ""P46655"", ""organism"": ""   Saccharomyces cerevisiae (Baker's yeast).Eukaryota;"", ""definition"": ""   Glutamyl-tRNA synthetase, cytoplasmic (EC 6.1.1.17) (Glutama""}]"
BB12020,[]
BB12021,"[{""name"": ""HPIS_THIPF"", ""organism"": ""Thiocapsa pfennigii.Bacteria;"", ""definition"": ""High potential iron-sulfur protein (HiPIP).""}, {""name"": ""HPIS_PARSP"", ""organism"": ""Paracoccus sp. (strain ATCC 12084).Bacteria;"", ""definition"": ""High potential iron-sulfur protein (HiPIP).""}]"
BB12022,"[{""name"": ""KRM2_HUMAN"", ""organism"": ""Homo sapiens (Human).Eukaryota;"", ""definition"": ""Kremen protein 2 precursor (Kringle-containing protein marki""}, {""name"": ""KRM1_HUMAN"", ""organism"": ""Homo sapiens (Human).Eukaryota;"", ""definition"": ""Kremen protein 1 precursor (Kringle-containing protein marki""}]"
BB12023,"[{""name"": ""TRFE_PAROL"", ""organism"": ""Paralichthys olivaceus (Japanese flounder).Eukaryota;"", ""definition"": ""Serotransferrin precursor.""}, {""name"": ""TRFM_HUMAN"", ""organism"": ""Homo sapiens (Human).Eukaryota;"", ""definition"": ""Melanotransferrin precursor (Melanoma-associated antigen p97""}, {""name"": ""TRF_BLADI"", ""organism"": ""Blaberus discoidalis (Tropical cockroach).Eukaryota;"", ""definition"": ""Transferrin precursor.""}, {""name"": ""TRF_MANSE"", ""organism"": ""Manduca sexta (Tobacco hawkmoth) (Tobacco hornworm).Eukaryot"", ""definition"": ""Transferrin precursor.""}]"
BB12024,"[{""name"": ""LECN_PEA"", ""organism"": ""Pisum sativum (Garden pea).Eukaryota;"", ""definition"": ""Nonseed lectin precursor.""}]"
BB12025,"[{""name"": ""TCB1_MOUSE"", ""organism"": ""Mus musculus (Mouse).Eukaryota;"", ""definition"": ""T-cell receptor beta-1 chain C region.""}]"
BB12026,"[{""name"": ""TRPC_AQUAE"", ""organism"": ""Aquifex aeolicus.Bacteria;"", ""definition"": ""Indole-3-glycerol phosphate synthase (EC 4.1.1.48) (IGPS).""}, {""name"": ""TRPC_STAAC"", ""organism"": ""Staphylococcus aureus (strain COL).Bacteria;"", ""definition"": ""Indole-3-glycerol phosphate synthase (EC 4.1.1.48) (IGPS).""}, {""name"": ""TRPC_METTM"", ""organism"": ""Methanobacterium thermoautotrophicum (strain Marburg / DSM 2"", ""definition"": ""Indole-3-glycerol phosphate synthase (EC 4.1.1.48) (IGPS).""}, {""name"": ""TRPC_PYRAE"", ""organism"": ""Pyrobaculum aerophilum.Archaea;"", ""definition"": ""Indole-3-glycerol phosphate synthase (EC 4.1.1.48) (IGPS).""}, {""name"": ""TRPC_CLOAB"", ""organism"": ""Clostridium acetobutylicum.Bacteria;"", ""definition"": ""Indole-3-glycerol phosphate synthase (EC 4.1.1.48) (IGPS).""}, {""name"": ""TRPC_PSEAE"", ""organism"": ""Pseudomonas aeruginosa.Bacteria;"", ""definition"": ""Indole-3-glycerol phosphate synthase (EC 4.1.1.48) (IGPS).""}, {""name"": ""TRPC_ARATH"", ""organism"": ""Arabidopsis thaliana (Mouse-ear cress).Eukaryota;"", ""definition"": ""Indole-3-glycerol phosphate synthase, chloroplast precursor(""}, {""name"": ""TRPC_AERPE"", ""organism"": ""Aeropyrum pernix.Archaea;"", ""definition"": ""Indole-3-glycerol phosphate synthase (EC 4.1.1.48) (IGPS).""}, {""name"": ""TRPC_LACPL"", ""organism"": ""Lactobacillus plantarum.Bacteria;"", ""definition"": ""Indole-3-glycerol phosphate synthase (EC 4.1.1.48) (IGPS).""}, {""name"": ""TRC1_STRCO"", ""organism"": ""Streptomyces coelicolor.Bacteria;"", ""definition"": ""Indole-3-glycerol phosphate synthase 1 (EC 4.1.1.48) (IGPS 1""}, {""name"": ""TRPC_BACTN"", ""organism"": ""Bacteroides thetaiotaomicron.Bacteria;"", ""definition"": ""Indole-3-glycerol phosphate synthase (EC 4.1.1.48) (IGPS).""}, {""name"": ""TRPC_METJA"", ""organism"": ""Methanococcus jannaschii.Archaea;"", ""definition"": ""Indole-3-glycerol phosphate synthase (EC 4.1.1.48) (IGPS).""}, {""name"": ""TRPC_HALVO"", ""organism"": ""Halobacterium volcanii (Haloferax volcanii).Archaea;"", ""definition"": ""Indole-3-glycerol phosphate synthase (EC 4.1.1.48) (IGPS).""}]"
BB12027,"[{""name"": ""KPYK_LACDE"", ""organism"": ""Lactobacillus delbrueckii (subsp. bulgaricus).Bacteria;"", ""definition"": ""Pyruvate kinase (EC 2.7.1.40) (PK).""}, {""name"": ""KPYC_ARATH"", ""organism"": ""Arabidopsis thaliana (Mouse-ear cress).Eukaryota;"", ""definition"": ""Probable pyruvate kinase, cytosolic isozyme (EC 2.7.1.40) (P""}, {""name"": ""KPY1_SYNY3"", ""organism"": ""Synechocystis sp. (strain PCC 6803).Bacteria;"", ""definition"": ""Pyruvate kinase 1 (EC 2.7.1.40) (PK 1).""}, {""name"": ""KPYK_METEX"", ""organism"": ""Methylobacterium extorquens.Bacteria;"", ""definition"": ""Pyruvate kinase (EC 2.7.1.40) (PK).""}, {""name"": ""KPYK_CHLMU"", ""organism"": ""Chlamydia muridarum.Bacteria;"", ""definition"": ""Pyruvate kinase (EC 2.7.1.40) (PK).""}, {""name"": ""KPY2_ECOLI"", ""organism"": ""Escherichia coli.Bacteria;"", ""definition"": ""Pyruvate kinase II (EC 2.7.1.40) (PK-2).""}, {""name"": ""KPYK_BORBU"", ""organism"": ""Borrelia burgdorferi (Lyme disease spirochete).Bacteria;"", ""definition"": ""Pyruvate kinase (EC 2.7.1.40) (PK).""}, {""name"": ""KPYG_RICCO"", ""organism"": ""Ricinus communis (Castor bean).Eukaryota;"", ""definition"": ""Pyruvate kinase isozyme G, chloroplast (EC 2.7.1.40) (Fragme""}, {""name"": ""KPYK_THELI"", ""organism"": ""Thermococcus litoralis.Archaea;"", ""definition"": ""Pyruvate kinase (EC 2.7.1.40) (PK) (Fragment).""}, {""name"": ""KPYK_MYCGE"", ""organism"": ""Mycoplasma genitalium.Bacteria;"", ""definition"": ""Pyruvate kinase (EC 2.7.1.40) (PK).""}, {""name"": ""KPYK_METJA"", ""organism"": ""Methanococcus jannaschii.Archaea;"", ""definition"": ""Pyruvate kinase (EC 2.7.1.40) (PK).""}, {""name"": ""KPYK_THEAC"", ""organism"": ""Thermoplasma acidophilum.Archaea;"", ""definition"": ""Pyruvate kinase (EC 2.7.1.40) (PK).""}]"
BB12028,"[{""name"": ""TNAG_HUMAN"", ""organism"": ""Homo sapiens (Human).Eukaryota;"", ""definition"": ""Tubulointerstitial nephritis antigen (TIN-Ag).""}, {""name"": ""CAL2_GIALA"", ""organism"": ""Giardia lamblia (Giardia intestinalis).Eukaryota;"", ""definition"": ""Cathepsin B-like CP2 precursor (EC 3.4.22.-) (Cathepsin B-li""}, {""name"": ""CATO_HUMAN"", ""organism"": ""Homo sapiens (Human).Eukaryota;"", ""definition"": ""Cathepsin O precursor (EC 3.4.22.42).""}]"
